Date,Day,Is_Weekend,Is_Holiday,Area_Name,Latitude,Longitude,Time,Traffic_Volume,Avg_Speed_kmph,Traffic_Score,Congestion_Level,Weather,Accident,Road_Work,Event_Name,Event_Impact_Level,Holiday_Traffic_Score,Final_Congestion_Score
04-01-2025,Saturday,Yes,No,Pashan,18.54,73.79,14:00,88,36,56.8,Medium,Clear,Yes,No,Cricket Match,High,56.8,56.8
04-01-2025,Saturday,Yes,No,Shivaji Nagar,18.53,73.84,01:00,241,36,56.8,Medium,Fog,Yes,No,Local Fair,Low,56.8,56.8
04-01-2025,Saturday,Yes,No,Aundh,18.5603,73.8074,08:00,197,32,56.6,Medium,Rain,Yes,Yes,Local Fair,Low,56.6,56.6
04-01-2025,Saturday,Yes,No,Nigdi,18.65,73.77,07:00,89,37,56.6,Medium,Rain,No,Yes,Pune Festival,High,56.6,56.6
04-01-2025,Saturday,Yes,No,Chinchwad,18.6298,73.7997,21:00,157,33,56.4,Medium,Clear,No,Yes,Pune Festival,High,56.4,56.4
04-01-2025,Saturday,Yes,No,Baner,18.559,73.7868,12:00,166,34,56.2,Medium,Fog,Yes,No,Cricket Match,High,56.2,56.2
04-01-2025,Saturday,Yes,No,Swargate,18.5018,73.8636,11:00,244,39,56.2,Medium,Clear,Yes,No,None,None,56.2,56.2
04-01-2025,Saturday,Yes,No,Hinjewadi,18.5933,73.7388,11:00,242,35,56,Medium,Fog,No,No,Pune Festival,High,56,56
04-01-2025,Saturday,Yes,No,Swargate,18.5018,73.8636,06:00,282,41,55.8,Medium,Cloudy,No,Yes,Pune Festival,High,55.8,55.8
04-01-2025,Saturday,Yes,No,Hadapsar,18.5089,73.926,20:00,120,39,55.2,Medium,Rain,Yes,No,Pune Festival,High,55.2,55.2
04-01-2025,Saturday,Yes,No,Katraj,18.455,73.867,02:00,172,34,55.2,Medium,Rain,No,Yes,College Fest,Medium,55.2,55.2
04-01-2025,Saturday,Yes,No,Warje,18.485,73.805,18:00,213,34,55.2,Medium,Clear,No,No,Local Fair,Low,55.2,55.2
04-01-2025,Saturday,Yes,No,Warje,18.485,73.805,19:00,248,34,55.2,Medium,Fog,Yes,Yes,None,None,55.2,55.2
04-01-2025,Saturday,Yes,No,Baner,18.559,73.7868,13:00,219,35,55,Medium,Fog,Yes,Yes,Pune Festival,High,55,55
04-01-2025,Saturday,Yes,No,Kharadi,18.5511,73.9352,23:00,210,40,55,Medium,Rain,Yes,No,Cricket Match,High,55,55
04-01-2025,Saturday,Yes,No,Aundh,18.5603,73.8074,04:00,346,41,54.8,Medium,Cloudy,No,No,Local Fair,Low,54.8,54.8
04-01-2025,Saturday,Yes,No,Chinchwad,18.6298,73.7997,20:00,110,34,54.2,Medium,Rain,Yes,No,College Fest,Medium,54.2,54.2
04-01-2025,Saturday,Yes,No,Pashan,18.54,73.79,08:00,273,39,54.2,Medium,Fog,Yes,No,Local Fair,Low,54.2,54.2
04-01-2025,Saturday,Yes,No,Yerwada,18.55,73.89,13:00,194,39,54.2,Medium,Fog,No,Yes,None,None,54.2,54.2
04-01-2025,Saturday,Yes,No,Bavdhan,18.515,73.78,14:00,84,40,54,Medium,Cloudy,No,No,College Fest,Medium,54,54
04-01-2025,Saturday,Yes,No,Bibwewadi,18.47,73.876,17:00,177,40,54,Medium,Fog,No,Yes,Local Fair,Low,54,54
04-01-2025,Saturday,Yes,No,Chinchwad,18.6298,73.7997,07:00,111,35,54,Medium,Fog,Yes,No,Pune Festival,High,54,54
04-01-2025,Saturday,Yes,No,Hinjewadi,18.5933,73.7388,21:00,230,35,54,Medium,Cloudy,No,Yes,Cricket Match,High,54,54
04-01-2025,Saturday,Yes,No,Chinchwad,18.6298,73.7997,14:00,262,36,53.8,Medium,Cloudy,Yes,No,None,None,53.8,53.8
04-01-2025,Saturday,Yes,No,Wakad,18.568,73.912,01:00,303,41,53.8,Medium,Fog,Yes,Yes,College Fest,Medium,53.8,53.8
04-01-2025,Saturday,Yes,No,Warje,18.485,73.805,06:00,118,36,53.8,Medium,Clear,No,No,College Fest,Medium,53.8,53.8
04-01-2025,Saturday,Yes,No,Bavdhan,18.515,73.78,15:00,172,42,53.6,Medium,Rain,Yes,No,None,None,53.6,53.6
04-01-2025,Saturday,Yes,No,Shivaji Nagar,18.53,73.84,21:00,106,37,53.6,Medium,Rain,No,No,Cricket Match,High,53.6,53.6
04-01-2025,Saturday,Yes,No,Viman Nagar,18.5679,73.9143,15:00,220,42,53.6,Medium,Clear,No,Yes,Local Fair,Low,53.6,53.6
04-01-2025,Saturday,Yes,No,Shivaji Nagar,18.53,73.84,07:00,119,43,53.4,Medium,Fog,Yes,Yes,None,None,53.4,53.4
04-01-2025,Saturday,Yes,No,Wakad,18.568,73.912,21:00,310,39,53.2,Medium,Clear,Yes,No,College Fest,Medium,53.2,53.2
04-01-2025,Saturday,Yes,No,Bibwewadi,18.47,73.876,20:00,200,40,53,Medium,Rain,Yes,Yes,Local Fair,Low,53,53
04-01-2025,Saturday,Yes,No,Chinchwad,18.6298,73.7997,08:00,308,35,53,Medium,Clear,Yes,Yes,Cricket Match,High,53,53
04-01-2025,Saturday,Yes,No,Kothrud,18.5074,73.8077,05:00,323,35,53,Medium,Rain,No,Yes,None,None,53,53
04-01-2025,Saturday,Yes,No,Katraj,18.455,73.867,12:00,103,36,52.8,Medium,Fog,Yes,No,None,None,52.8,52.8
04-01-2025,Saturday,Yes,No,Nigdi,18.65,73.77,16:00,83,36,52.8,Medium,Clear,No,Yes,Local Fair,Low,52.8,52.8
04-01-2025,Saturday,Yes,No,Swargate,18.5018,73.8636,07:00,227,36,52.8,Medium,Cloudy,Yes,Yes,College Fest,Medium,52.8,52.8
04-01-2025,Saturday,Yes,No,Hinjewadi,18.5933,73.7388,14:00,190,37,52.6,Medium,Rain,Yes,Yes,College Fest,Medium,52.6,52.6
04-01-2025,Saturday,Yes,No,Hinjewadi,18.5933,73.7388,17:00,197,37,52.6,Medium,Fog,No,Yes,College Fest,Medium,52.6,52.6
04-01-2025,Saturday,Yes,No,Pashan,18.54,73.79,02:00,206,37,52.6,Medium,Cloudy,Yes,No,Cricket Match,High,52.6,52.6
04-01-2025,Saturday,Yes,No,Pashan,18.54,73.79,10:00,83,37,52.6,Medium,Fog,No,No,College Fest,Medium,52.6,52.6
04-01-2025,Saturday,Yes,No,Pimpri,18.628,73.7997,09:00,118,42,52.6,Medium,Fog,No,No,Pune Festival,High,52.6,52.6
04-01-2025,Saturday,Yes,No,Shivaji Nagar,18.53,73.84,20:00,134,42,52.6,Medium,Clear,No,Yes,College Fest,Medium,52.6,52.6
04-01-2025,Saturday,Yes,No,Bibwewadi,18.47,73.876,22:00,288,43,52.4,Medium,Rain,No,No,Pune Festival,High,52.4,52.4
04-01-2025,Saturday,Yes,No,Karve Nagar,18.494,73.82,01:00,145,39,52.2,Medium,Fog,No,No,College Fest,Medium,52.2,52.2
04-01-2025,Saturday,Yes,No,Kharadi,18.5511,73.9352,15:00,342,39,52.2,Medium,Clear,Yes,Yes,Local Fair,Low,52.2,52.2
04-01-2025,Saturday,Yes,No,Viman Nagar,18.5679,73.9143,20:00,312,44,52.2,Medium,Clear,Yes,No,College Fest,Medium,52.2,52.2
04-01-2025,Saturday,Yes,No,Baner,18.559,73.7868,06:00,324,36,51.8,Medium,Fog,Yes,No,Cricket Match,High,51.8,51.8
04-01-2025,Saturday,Yes,No,Shivaji Nagar,18.53,73.84,23:00,196,36,51.8,Medium,Rain,Yes,Yes,Pune Festival,High,51.8,51.8
04-01-2025,Saturday,Yes,No,Wakad,18.568,73.912,07:00,127,41,51.8,Medium,Fog,No,No,None,None,51.8,51.8
04-01-2025,Saturday,Yes,No,Katraj,18.455,73.867,22:00,289,37,51.6,Medium,Rain,No,Yes,None,None,51.6,51.6
04-01-2025,Saturday,Yes,No,Wakad,18.568,73.912,06:00,113,42,51.6,Medium,Fog,Yes,No,Local Fair,Low,51.6,51.6
04-01-2025,Saturday,Yes,No,Warje,18.485,73.805,00:00,200,42,51.6,Medium,Clear,No,No,Cricket Match,High,51.6,51.6
04-01-2025,Saturday,Yes,No,Hadapsar,18.5089,73.926,05:00,229,43,51.4,Medium,Cloudy,Yes,No,None,None,51.4,51.4
04-01-2025,Saturday,Yes,No,Nigdi,18.65,73.77,13:00,249,38,51.4,Medium,Clear,No,Yes,College Fest,Medium,51.4,51.4
04-01-2025,Saturday,Yes,No,Pimpri,18.628,73.7997,12:00,165,43,51.4,Medium,Fog,No,No,Cricket Match,High,51.4,51.4
04-01-2025,Saturday,Yes,No,Shivaji Nagar,18.53,73.84,18:00,219,38,51.4,Medium,Clear,Yes,No,Cricket Match,High,51.4,51.4
04-01-2025,Saturday,Yes,No,Swargate,18.5018,73.8636,12:00,193,38,51.4,Medium,Cloudy,No,Yes,Local Fair,Low,51.4,51.4
04-01-2025,Saturday,Yes,No,Viman Nagar,18.5679,73.9143,10:00,215,43,51.4,Medium,Clear,No,Yes,Local Fair,Low,51.4,51.4
04-01-2025,Saturday,Yes,No,Warje,18.485,73.805,21:00,287,44,51.2,Medium,Rain,No,Yes,None,None,51.2,51.2
04-01-2025,Saturday,Yes,No,Yerwada,18.55,73.89,16:00,112,39,51.2,Medium,Fog,Yes,Yes,Pune Festival,High,51.2,51.2
04-01-2025,Saturday,Yes,No,Swargate,18.5018,73.8636,14:00,151,45,51,Medium,Rain,Yes,No,Cricket Match,High,51,51
04-01-2025,Saturday,Yes,No,Baner,18.559,73.7868,09:00,288,41,50.8,Medium,Cloudy,Yes,Yes,Cricket Match,High,50.8,50.8
04-01-2025,Saturday,Yes,No,Baner,18.559,73.7868,19:00,226,41,50.8,Medium,Cloudy,Yes,No,Cricket Match,High,50.8,50.8
04-01-2025,Saturday,Yes,No,Kharadi,18.5511,73.9352,11:00,348,41,50.8,Medium,Clear,Yes,Yes,Pune Festival,High,50.8,50.8
04-01-2025,Saturday,Yes,No,Baner,18.559,73.7868,14:00,95,43,50.4,Medium,Rain,Yes,Yes,College Fest,Medium,50.4,50.4
04-01-2025,Saturday,Yes,No,Hadapsar,18.5089,73.926,19:00,108,43,50.4,Medium,Fog,No,Yes,College Fest,Medium,50.4,50.4
04-01-2025,Saturday,Yes,No,Wakad,18.568,73.912,14:00,264,43,50.4,Medium,Rain,Yes,Yes,None,None,50.4,50.4
04-01-2025,Saturday,Yes,No,Bibwewadi,18.47,73.876,10:00,295,39,50.2,Medium,Rain,Yes,Yes,Pune Festival,High,50.2,50.2
04-01-2025,Saturday,Yes,No,Hadapsar,18.5089,73.926,23:00,317,39,50.2,Medium,Clear,No,No,College Fest,Medium,50.2,50.2
04-01-2025,Saturday,Yes,No,Viman Nagar,18.5679,73.9143,22:00,247,44,50.2,Medium,Rain,No,No,Local Fair,Low,50.2,50.2
04-01-2025,Saturday,Yes,No,Kharadi,18.5511,73.9352,10:00,97,45,50,Medium,Rain,No,Yes,College Fest,Medium,50,50
04-01-2025,Saturday,Yes,No,Pimpri,18.628,73.7997,07:00,274,45,50,Medium,Cloudy,Yes,No,Pune Festival,High,50,50
04-01-2025,Saturday,Yes,No,Swargate,18.5018,73.8636,20:00,127,40,50,Medium,Cloudy,No,No,None,None,50,50
04-01-2025,Saturday,Yes,No,Warje,18.485,73.805,10:00,265,46,49.8,Medium,Cloudy,Yes,No,Pune Festival,High,49.8,49.8
04-01-2025,Saturday,Yes,No,Pashan,18.54,73.79,03:00,286,42,49.6,Medium,Rain,No,No,None,None,49.6,49.6
04-01-2025,Saturday,Yes,No,Yerwada,18.55,73.89,12:00,253,42,49.6,Medium,Rain,Yes,No,Local Fair,Low,49.6,49.6
04-01-2025,Saturday,Yes,No,Hadapsar,18.5089,73.926,09:00,257,43,49.4,Medium,Fog,No,Yes,College Fest,Medium,49.4,49.4
04-01-2025,Saturday,Yes,No,Katraj,18.455,73.867,06:00,277,38,49.4,Medium,Fog,Yes,Yes,Local Fair,Low,49.4,49.4
04-01-2025,Saturday,Yes,No,Katraj,18.455,73.867,17:00,278,43,49.4,Medium,Rain,No,Yes,Cricket Match,High,49.4,49.4
04-01-2025,Saturday,Yes,No,Pimpri,18.628,73.7997,13:00,150,43,49.4,Medium,Clear,Yes,Yes,College Fest,Medium,49.4,49.4
04-01-2025,Saturday,Yes,No,Pimpri,18.628,73.7997,23:00,299,38,49.4,Medium,Clear,Yes,No,Pune Festival,High,49.4,49.4
04-01-2025,Saturday,Yes,No,Aundh,18.5603,73.8074,14:00,207,39,49.2,Medium,Rain,No,No,Local Fair,Low,49.2,49.2
04-01-2025,Saturday,Yes,No,Nigdi,18.65,73.77,21:00,269,39,49.2,Medium,Rain,Yes,Yes,Cricket Match,High,49.2,49.2
04-01-2025,Saturday,Yes,No,Swargate,18.5018,73.8636,00:00,114,40,49,Medium,Fog,No,No,Local Fair,Low,49,49
04-01-2025,Saturday,Yes,No,Kothrud,18.5074,73.8077,04:00,181,41,48.8,Medium,Cloudy,Yes,No,Pune Festival,High,48.8,48.8
04-01-2025,Saturday,Yes,No,Viman Nagar,18.5679,73.9143,13:00,238,46,48.8,Medium,Fog,Yes,Yes,College Fest,Medium,48.8,48.8
04-01-2025,Saturday,Yes,No,Yerwada,18.55,73.89,06:00,224,46,48.8,Medium,Fog,Yes,Yes,Local Fair,Low,48.8,48.8
04-01-2025,Saturday,Yes,No,Yerwada,18.55,73.89,23:00,344,41,48.8,Medium,Cloudy,No,No,Cricket Match,High,48.8,48.8
04-01-2025,Saturday,Yes,No,Aundh,18.5603,73.8074,18:00,97,42,48.6,Medium,Rain,Yes,Yes,Pune Festival,High,48.6,48.6
04-01-2025,Saturday,Yes,No,Karve Nagar,18.494,73.82,23:00,202,47,48.6,Medium,Clear,Yes,Yes,Cricket Match,High,48.6,48.6
04-01-2025,Saturday,Yes,No,Kothrud,18.5074,73.8077,08:00,327,42,48.6,Medium,Fog,Yes,Yes,Local Fair,Low,48.6,48.6
04-01-2025,Saturday,Yes,No,Nigdi,18.65,73.77,02:00,231,42,48.6,Medium,Rain,Yes,Yes,College Fest,Medium,48.6,48.6
04-01-2025,Saturday,Yes,No,Bibwewadi,18.47,73.876,06:00,131,44,48.2,Medium,Clear,No,Yes,Pune Festival,High,48.2,48.2
04-01-2025,Saturday,Yes,No,Kothrud,18.5074,73.8077,22:00,94,44,48.2,Medium,Cloudy,No,No,None,None,48.2,48.2
04-01-2025,Saturday,Yes,No,Shivaji Nagar,18.53,73.84,02:00,328,44,48.2,Medium,Fog,Yes,Yes,None,None,48.2,48.2
04-01-2025,Saturday,Yes,No,Aundh,18.5603,73.8074,11:00,185,45,48,Medium,Fog,Yes,No,Cricket Match,High,48,48
04-01-2025,Saturday,Yes,No,Hinjewadi,18.5933,73.7388,10:00,261,40,48,Medium,Rain,No,No,None,None,48,48
04-01-2025,Saturday,Yes,No,Pimpri,18.628,73.7997,06:00,210,41,47.8,Medium,Cloudy,No,Yes,College Fest,Medium,47.8,47.8
04-01-2025,Saturday,Yes,No,Aundh,18.5603,73.8074,22:00,288,42,47.6,Medium,Rain,No,Yes,Pune Festival,High,47.6,47.6
04-01-2025,Saturday,Yes,No,Kharadi,18.5511,73.9352,02:00,80,42,47.6,Medium,Fog,No,No,Pune Festival,High,47.6,47.6
04-01-2025,Saturday,Yes,No,Baner,18.559,73.7868,10:00,91,48,47.4,Medium,Cloudy,Yes,Yes,None,None,47.4,47.4
04-01-2025,Saturday,Yes,No,Karve Nagar,18.494,73.82,04:00,340,48,47.4,Medium,Cloudy,Yes,Yes,Cricket Match,High,47.4,47.4
04-01-2025,Saturday,Yes,No,Viman Nagar,18.5679,73.9143,12:00,273,48,47.4,Medium,Fog,Yes,Yes,Cricket Match,High,47.4,47.4
04-01-2025,Saturday,Yes,No,Yerwada,18.55,73.89,04:00,211,43,47.4,Medium,Clear,Yes,No,None,None,47.4,47.4
04-01-2025,Saturday,Yes,No,Baner,18.559,73.7868,04:00,179,45,47,Medium,Cloudy,Yes,No,None,None,47,47
04-01-2025,Saturday,Yes,No,Hadapsar,18.5089,73.926,00:00,265,45,47,Medium,Cloudy,Yes,No,Cricket Match,High,47,47
04-01-2025,Saturday,Yes,No,Kharadi,18.5511,73.9352,01:00,106,40,47,Medium,Rain,Yes,Yes,Cricket Match,High,47,47
04-01-2025,Saturday,Yes,No,Aundh,18.5603,73.8074,06:00,120,46,46.8,Medium,Cloudy,No,No,College Fest,Medium,46.8,46.8
04-01-2025,Saturday,Yes,No,Hinjewadi,18.5933,73.7388,16:00,108,46,46.8,Medium,Rain,No,No,Pune Festival,High,46.8,46.8
04-01-2025,Saturday,Yes,No,Karve Nagar,18.494,73.82,06:00,191,41,46.8,Medium,Clear,Yes,Yes,Local Fair,Low,46.8,46.8
04-01-2025,Saturday,Yes,No,Aundh,18.5603,73.8074,23:00,104,47,46.6,Medium,Fog,Yes,No,Local Fair,Low,46.6,46.6
04-01-2025,Saturday,Yes,No,Warje,18.485,73.805,01:00,177,47,46.6,Medium,Rain,Yes,No,Cricket Match,High,46.6,46.6
04-01-2025,Saturday,Yes,No,Bibwewadi,18.47,73.876,12:00,134,48,46.4,Medium,Clear,Yes,Yes,Local Fair,Low,46.4,46.4
04-01-2025,Saturday,Yes,No,Kothrud,18.5074,73.8077,20:00,297,43,46.4,Medium,Fog,No,No,Cricket Match,High,46.4,46.4
04-01-2025,Saturday,Yes,No,Pashan,18.54,73.79,17:00,243,49,46.2,Medium,Rain,No,Yes,Cricket Match,High,46.2,46.2
04-01-2025,Saturday,Yes,No,Kothrud,18.5074,73.8077,00:00,253,41,45.8,Medium,Rain,Yes,Yes,Cricket Match,High,45.8,45.8
04-01-2025,Saturday,Yes,No,Kharadi,18.5511,73.9352,08:00,103,42,45.6,Medium,Rain,No,Yes,Cricket Match,High,45.6,45.6
04-01-2025,Saturday,Yes,No,Katraj,18.455,73.867,00:00,99,48,45.4,Medium,Rain,No,Yes,Pune Festival,High,45.4,45.4
04-01-2025,Saturday,Yes,No,Kharadi,18.5511,73.9352,12:00,109,43,45.4,Medium,Rain,No,Yes,Cricket Match,High,45.4,45.4
04-01-2025,Saturday,Yes,No,Baner,18.559,73.7868,01:00,213,44,45.2,Medium,Cloudy,No,Yes,None,None,45.2,45.2
04-01-2025,Saturday,Yes,No,Katraj,18.455,73.867,18:00,286,49,45.2,Medium,Fog,Yes,Yes,None,None,45.2,45.2
04-01-2025,Saturday,Yes,No,Kharadi,18.5511,73.9352,06:00,278,44,45.2,Medium,Clear,Yes,No,None,None,45.2,45.2
04-01-2025,Saturday,Yes,No,Pashan,18.54,73.79,16:00,181,44,45.2,Medium,Fog,Yes,Yes,None,None,45.2,45.2
04-01-2025,Saturday,Yes,No,Wakad,18.568,73.912,20:00,266,44,45.2,Medium,Rain,Yes,Yes,College Fest,Medium,45.2,45.2
04-01-2025,Saturday,Yes,No,Warje,18.485,73.805,08:00,278,49,45.2,Medium,Fog,No,Yes,Pune Festival,High,45.2,45.2
04-01-2025,Saturday,Yes,No,Bavdhan,18.515,73.78,18:00,315,50,45,Medium,Cloudy,No,Yes,Local Fair,Low,45,45
04-01-2025,Saturday,Yes,No,Kothrud,18.5074,73.8077,01:00,92,45,45,Medium,Fog,Yes,Yes,Local Fair,Low,45,45
04-01-2025,Saturday,Yes,No,Yerwada,18.55,73.89,11:00,348,45,45,Medium,Rain,No,No,Cricket Match,High,45,45
04-01-2025,Saturday,Yes,No,Chinchwad,18.6298,73.7997,23:00,336,47,44.6,Medium,Fog,No,No,College Fest,Medium,44.6,44.6
04-01-2025,Saturday,Yes,No,Pimpri,18.628,73.7997,17:00,130,47,44.6,Medium,Fog,No,No,College Fest,Medium,44.6,44.6
04-01-2025,Saturday,Yes,No,Swargate,18.5018,73.8636,17:00,220,42,44.6,Medium,Clear,No,Yes,Cricket Match,High,44.6,44.6
04-01-2025,Saturday,Yes,No,Karve Nagar,18.494,73.82,12:00,263,48,44.4,Medium,Clear,No,Yes,Local Fair,Low,44.4,44.4
04-01-2025,Saturday,Yes,No,Aundh,18.5603,73.8074,15:00,192,44,44.2,Medium,Clear,No,No,Cricket Match,High,44.2,44.2
04-01-2025,Saturday,Yes,No,Baner,18.559,73.7868,08:00,155,49,44.2,Medium,Cloudy,Yes,No,Pune Festival,High,44.2,44.2
04-01-2025,Saturday,Yes,No,Chinchwad,18.6298,73.7997,09:00,231,49,44.2,Medium,Fog,No,No,Local Fair,Low,44.2,44.2
04-01-2025,Saturday,Yes,No,Shivaji Nagar,18.53,73.84,19:00,212,44,44.2,Medium,Fog,No,No,Cricket Match,High,44.2,44.2
04-01-2025,Saturday,Yes,No,Baner,18.559,73.7868,16:00,263,50,44,Medium,Clear,Yes,No,Pune Festival,High,44,44
04-01-2025,Saturday,Yes,No,Kothrud,18.5074,73.8077,11:00,350,50,44,Medium,Cloudy,No,Yes,Pune Festival,High,44,44
04-01-2025,Saturday,Yes,No,Viman Nagar,18.5679,73.9143,01:00,201,45,44,Medium,Cloudy,No,No,College Fest,Medium,44,44
04-01-2025,Saturday,Yes,No,Wakad,18.568,73.912,00:00,85,50,44,Medium,Cloudy,No,No,None,None,44,44
04-01-2025,Saturday,Yes,No,Warje,18.485,73.805,16:00,279,45,44,Medium,Fog,Yes,Yes,Cricket Match,High,44,44
04-01-2025,Saturday,Yes,No,Bavdhan,18.515,73.78,10:00,154,51,43.8,Medium,Fog,No,Yes,Local Fair,Low,43.8,43.8
04-01-2025,Saturday,Yes,No,Wakad,18.568,73.912,11:00,103,51,43.8,Medium,Rain,No,Yes,None,None,43.8,43.8
04-01-2025,Saturday,Yes,No,Warje,18.485,73.805,02:00,107,51,43.8,Medium,Fog,No,Yes,Local Fair,Low,43.8,43.8
04-01-2025,Saturday,Yes,No,Wakad,18.568,73.912,04:00,177,47,43.6,Medium,Fog,No,No,Local Fair,Low,43.6,43.6
04-01-2025,Saturday,Yes,No,Viman Nagar,18.5679,73.9143,16:00,99,43,43.4,Medium,Fog,No,Yes,Cricket Match,High,43.4,43.4
04-01-2025,Saturday,Yes,No,Pashan,18.54,73.79,22:00,225,44,43.2,Medium,Clear,Yes,No,None,None,43.2,43.2
04-01-2025,Saturday,Yes,No,Bavdhan,18.515,73.78,23:00,185,50,43,Medium,Rain,No,No,Cricket Match,High,43,43
04-01-2025,Saturday,Yes,No,Katraj,18.455,73.867,19:00,223,45,43,Medium,Cloudy,No,No,Cricket Match,High,43,43
04-01-2025,Saturday,Yes,No,Pashan,18.54,73.79,15:00,160,45,43,Medium,Clear,No,No,Local Fair,Low,43,43
04-01-2025,Saturday,Yes,No,Nigdi,18.65,73.77,20:00,103,51,42.8,Medium,Clear,Yes,No,College Fest,Medium,42.8,42.8
04-01-2025,Saturday,Yes,No,Wakad,18.568,73.912,17:00,170,51,42.8,Medium,Clear,Yes,Yes,None,None,42.8,42.8
04-01-2025,Saturday,Yes,No,Bavdhan,18.515,73.78,02:00,109,47,42.6,Medium,Fog,No,Yes,None,None,42.6,42.6
04-01-2025,Saturday,Yes,No,Bavdhan,18.515,73.78,13:00,307,48,42.4,Medium,Clear,No,Yes,Local Fair,Low,42.4,42.4
04-01-2025,Saturday,Yes,No,Katraj,18.455,73.867,21:00,140,48,42.4,Medium,Cloudy,Yes,Yes,Pune Festival,High,42.4,42.4
04-01-2025,Saturday,Yes,No,Hadapsar,18.5089,73.926,08:00,212,49,42.2,Medium,Rain,No,No,Pune Festival,High,42.2,42.2
04-01-2025,Saturday,Yes,No,Hadapsar,18.5089,73.926,14:00,85,44,42.2,Medium,Clear,Yes,Yes,Pune Festival,High,42.2,42.2
04-01-2025,Saturday,Yes,No,Yerwada,18.55,73.89,08:00,188,44,42.2,Medium,Cloudy,No,No,Pune Festival,High,42.2,42.2
04-01-2025,Saturday,Yes,No,Kothrud,18.5074,73.8077,10:00,204,45,42,Medium,Rain,No,No,Cricket Match,High,42,42
04-01-2025,Saturday,Yes,No,Kothrud,18.5074,73.8077,17:00,149,50,42,Medium,Rain,Yes,Yes,None,None,42,42
04-01-2025,Saturday,Yes,No,Karve Nagar,18.494,73.82,17:00,107,51,41.8,Medium,Fog,Yes,No,Local Fair,Low,41.8,41.8
04-01-2025,Saturday,Yes,No,Katraj,18.455,73.867,13:00,84,51,41.8,Medium,Rain,No,Yes,Pune Festival,High,41.8,41.8
04-01-2025,Saturday,Yes,No,Pashan,18.54,73.79,18:00,155,46,41.8,Medium,Rain,No,Yes,None,None,41.8,41.8
04-01-2025,Saturday,Yes,No,Shivaji Nagar,18.53,73.84,17:00,240,51,41.8,Medium,Fog,No,Yes,Cricket Match,High,41.8,41.8
04-01-2025,Saturday,Yes,No,Hadapsar,18.5089,73.926,12:00,261,47,41.6,Medium,Fog,No,Yes,College Fest,Medium,41.6,41.6
04-01-2025,Saturday,Yes,No,Bibwewadi,18.47,73.876,07:00,267,48,41.4,Medium,Clear,Yes,Yes,None,None,41.4,41.4
04-01-2025,Saturday,Yes,No,Nigdi,18.65,73.77,05:00,97,53,41.4,Medium,Rain,No,Yes,Local Fair,Low,41.4,41.4
04-01-2025,Saturday,Yes,No,Hinjewadi,18.5933,73.7388,12:00,345,49,41.2,Medium,Fog,Yes,Yes,Local Fair,Low,41.2,41.2
04-01-2025,Saturday,Yes,No,Bibwewadi,18.47,73.876,02:00,107,45,41,Medium,Cloudy,Yes,No,College Fest,Medium,41,41
04-01-2025,Saturday,Yes,No,Chinchwad,18.6298,73.7997,12:00,297,50,41,Medium,Clear,Yes,Yes,Cricket Match,High,41,41
04-01-2025,Saturday,Yes,No,Hadapsar,18.5089,73.926,13:00,201,45,41,Medium,Rain,No,No,College Fest,Medium,41,41
04-01-2025,Saturday,Yes,No,Kothrud,18.5074,73.8077,18:00,331,45,41,Medium,Fog,No,Yes,College Fest,Medium,41,41
04-01-2025,Saturday,Yes,No,Pimpri,18.628,73.7997,05:00,125,45,41,Medium,Fog,Yes,No,College Fest,Medium,41,41
04-01-2025,Saturday,Yes,No,Aundh,18.5603,73.8074,13:00,94,46,40.8,Medium,Cloudy,No,Yes,Local Fair,Low,40.8,40.8
04-01-2025,Saturday,Yes,No,Bibwewadi,18.47,73.876,15:00,337,51,40.8,Medium,Cloudy,No,Yes,Local Fair,Low,40.8,40.8
04-01-2025,Saturday,Yes,No,Karve Nagar,18.494,73.82,14:00,307,46,40.8,Medium,Fog,No,Yes,Pune Festival,High,40.8,40.8
04-01-2025,Saturday,Yes,No,Katraj,18.455,73.867,09:00,193,51,40.8,Medium,Fog,No,Yes,Pune Festival,High,40.8,40.8
04-01-2025,Saturday,Yes,No,Swargate,18.5018,73.8636,02:00,334,51,40.8,Medium,Clear,No,No,None,None,40.8,40.8
04-01-2025,Saturday,Yes,No,Swargate,18.5018,73.8636,05:00,286,46,40.8,Medium,Rain,No,Yes,None,None,40.8,40.8
04-01-2025,Saturday,Yes,No,Yerwada,18.55,73.89,05:00,184,46,40.8,Medium,Cloudy,No,Yes,Pune Festival,High,40.8,40.8
04-01-2025,Saturday,Yes,No,Aundh,18.5603,73.8074,01:00,141,47,40.6,Medium,Rain,No,Yes,None,None,40.6,40.6
04-01-2025,Saturday,Yes,No,Bavdhan,18.515,73.78,05:00,212,52,40.6,Medium,Rain,Yes,No,College Fest,Medium,40.6,40.6
04-01-2025,Saturday,Yes,No,Bavdhan,18.515,73.78,04:00,335,53,40.4,Medium,Cloudy,Yes,Yes,College Fest,Medium,40.4,40.4
04-01-2025,Saturday,Yes,No,Karve Nagar,18.494,73.82,21:00,186,48,40.4,Medium,Clear,Yes,No,Local Fair,Low,40.4,40.4
04-01-2025,Saturday,Yes,No,Wakad,18.568,73.912,05:00,282,48,40.4,Medium,Rain,No,No,None,None,40.4,40.4
